date,country/region,y/cases,y_cases_increasing_rate,y/death,y_cases_increasing_rate,population,GDPPC,%_ages_0-14  ,%_ages_15-64  ,%_ages_65+,temperature,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,M1_Wildcard,M1_Notes,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,cases_1_day_before,cases_2_day_before,cases_3_day_before,cases_4_day_before,cases_5_day_before
11/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
12/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
13/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
14/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
15/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
16/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
17/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
18/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
19/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
20/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
21/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
22/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
23/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,1,On 23 January the Brazilian Ministry of Health said the country is prepared to test suspect cases of coronavirus. Cases are considered suspect if the person has symptoms and has travelled to a country with community transmission in the past 14 days. Link: https://web.archive.org/web/20200521090350/https://www.saude.gov.br/noticias/agencia-saude/46219-brasil-prepara-rede-de-saude-para-novo-coronavirus,0,,0,,0,,0,,,,,0,0,2.38,2.78,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
24/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,1,,0,,0,,0,,0,,,,,0,0,2.38,2.78,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
25/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,1,,0,,0,,0,,0,,,,,0,0,2.38,2.78,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
26/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,1,,0,,0,,0,,0,,,,,0,0,2.38,2.78,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
27/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,1,,0,,0,,0,,0,,,,,0,0,2.38,2.78,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
28/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,1,,0,,0,,0,,0,,,,,0,0,2.38,2.78,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
29/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,"Ministry of Health begins daily briefings about the coronavirus situation in Brazil, urging caution https://web.archive.org/web/20200308151412/https://saude.gov.br/noticias/agencia-saude/46245-saude-passa-a-atualizar-diariamente-situacao-do-novo-coronavirus",1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
30/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
31/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
01/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
02/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
03/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
04/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
05/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
06/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
07/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
08/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
09/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
10/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
11/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
12/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
13/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
14/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
15/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
16/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
17/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
18/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
19/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
20/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
21/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,1
22/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,1,0
23/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,1,0,0
